how does lemon balm smell?	['slightly sweet and citrusy.']	768
what is obstructive sleep apnea?	"[""a condition marked by constant lapses in a child's breath during the night""]"	769
why does dunlop latex offer better durability than talalay latex?	['dunlop latex has a higher density than talalay latex']	770
when is the recommended time to take melatonin?	['between 30 minutes and two hours before bedtime']	771
what is nocturnal eating syndrome?	['consuming 25% or more of your daily calories after dinner or during the night']	772
what should babies under the age of 4 months be given for food?	['breast milk or formula']	773
what is sleep inertia?	['the groggy feeling associated with longer naps']	774
what does the brain do during nrem sleep?	['sorts through your various memories from the previous day, filtering out important memories and eliminating other information']	775
what happens to the body during rem sleep?	['atonia, which is a temporary paralysis of the muscles, with two exceptions: the eyes and the muscles that control breathing.']	776
what may accompany mental health conditions such as anxiety, depression, or bipolar disorder?	['fragmented sleep and nocturnal waking']	777
what can those concerned about toxic components in memory foam mattresses do?	['purchase mattresses that carry third-party certifications.']	778
who can help you put together the paperwork required to file an appeal?	['your doctor']	779
what animals do people associate hibernation with?	['bears']	780
why is there a shortcoming of clear evidence showing which foods improve sleep?	['because diet and nutrient intake are multifaceted']	781
how can arousal, from the color red, affect sleep?	['can be overstimulating or anxiety-provoking and make it difficult for you to fall asleep.']	782
what are two common allergens that impact sleep?	['pet hair and dander are two common allergens that impact sleep, so sleeping in a separate room from your pet may help relieve your allergies at night.']	783
why may the longer total sleep time of women be misleading?	['some of it takes place during the day']	784
what mattress may sleepers who prefer a cool sleep surface or live in a warm climate consider?	['a hybrid, latex, or innerspring mattress']	785
how many respondents who engage in light, moderate, or vigorous exercise reported very good or fairly good sleep quality?	['roughly 76-83%']	786
how many americans bring their cell phone into bed when trying to fall asleep?	['roughly four in 10 americans']	787
who metabolizes medicines more slowly?	['women and older adults']	788
what does a sleeper sofa do?	['folds out to offer a surface comparable to that of a mattress']	789
what is cortisol?	['a hormone that helps you stay alert and energized']	790
what can dietary choices play a major role in?	['weight, cardiovascular health, and blood sugar levels just to name a few.']	791
what are treatments of cfs/me aimed at?	['managing and reducing the severity of cfs/me symptoms, rather than at curing the illness']	792
how does mattress size play a part in choosing which pillow to purchase?	['tells you how well a certain pillow size will fit on your bed']	793
what is another step in trying to reduce nightmares?	['to improve sleep hygiene, which includes both sleep-related habits and the bedroom environment.']	794
how many children between the ages of 3 and 6 report frequent nightmares?	['roughly half of children']	795
what do some people take sleeping pills for?	"[""to relieve short-term stress, jet lag, or another temporary issue that's interfering with their sleep at night""]"	796
